char_tfidf_51,char_tfidf_13,char_tfidf_64,word_tfidf_81,lsa_5,char_tfidf_56,char_tfidf_38,char_tfidf_116,char_tfidf_86,word_tfidf_44,word_tfidf_53,char_tfidf_9,word_tfidf_17,char_tfidf_81,lsa_7,char_tfidf_63,word_tfidf_55,char_tfidf_104,char_tfidf_112,char_tfidf_58,char_tfidf_45,word_tfidf_3,char_tfidf_80,lex_ugc_hits,char_tfidf_30,word_tfidf_37,word_tfidf_75,word_tfidf_63,char_tfidf_21,char_tfidf_121,char_tfidf_79,char_tfidf_127,word_tfidf_85,char_tfidf_70,word_tfidf_54,word_tfidf_56,lsa_19,lsa_4,char_tfidf_28,char_tfidf_8,char_tfidf_75,char_tfidf_82,char_tfidf_109,char_tfidf_47,book_武动,lsa_10,word_tfidf_52,char_tfidf_66,char_tfidf_12,char_tfidf_113,word_tfidf_64,char_tfidf_11,lex_poss_hits,word_tfidf_43,char_tfidf_65,char_tfidf_97,char_tfidf_32,char_tfidf_0,sentiment_sent_std,word_tfidf_76,word_tfidf_20,char_tfidf_76,word_tfidf_13,char_tfidf_61,lsa_18,word_tfidf_25,lsa_14,word_tfidf_51,char_tfidf_94,word_tfidf_11,word_tfidf_92,char_tfidf_119,char_tfidf_16,lsa_24,char_tfidf_118,char_tfidf_20,word_tfidf_95,lsa_11,char_tfidf_2,word_tfidf_46,label_tag
0.139111835267178,0.0,0.0,0.0,0.0223702723644624,0.1387243216895171,0.0,0.0,0.0,0.0922842005282968,0.1036636408028161,0.0,0.0,0.0,-0.076152666920663,0.0,0.0,0.2413855524217108,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1099727122562931,0.1481209822845131,0.0,0.0,0.0,0.0,0.0,0.2099225761100361,0.0,0.0,0.0,-0.1331157375498211,0.0964609232683154,0.0,0.0,0.0,0.1522281829747355,0.0,0.1889519220483027,0.0,0.001284676720045,0.0,0.0,0.1817995633796071,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.175865854068485,0.1183871559989379,0.1175632826250871,0.0,0.0,0.0,0.0612199374770444,0.0,0.1167893733241421,0.1218200057207405,0.0,0.0,0.0,0.2494174434583946,0.0,-0.0189685795590324,0.1838752751208932,0.0,0.0,0.0868963877739695,0.0,0.195632273613875,2.0
0.131977166969035,0.0,0.0,0.1420313550851361,-0.0542437186768784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1461955518572052,-0.1196411698697228,0.0,0.1155403032499593,0.0,0.1578763202562857,0.0,0.0,0.0,0.0,0.0,0.0,0.1277512452023995,0.0819906968620273,0.0,0.0,0.0,0.0,0.0,0.2149440703233037,0.169931104829265,0.1119638859566921,0.0,0.1586617607577992,0.0266733405254489,0.0,0.22661777808431,0.0,0.0,0.1751134050048514,0.0,0.0,0.0301550450977519,0.2698336909853712,0.0,0.0,0.0,0.0,0.1662757436065198,0.0,0.0,0.0,0.0,0.1594795081944276,0.0,0.0342543874301986,0.0,0.0,0.1498821691270724,0.0,0.0,0.1019656016937089,0.0,0.1860338722108913,0.0,0.0,0.0,0.0,0.13975483215378,0.0,-0.1855010806178792,0.1744448115395758,0.0,0.0,0.2785569172907564,0.0,0.1082900355838477,1.0
0.0,0.1223591532912643,0.0,0.0,0.0996199003119537,0.0,0.0,0.0,0.0,0.0594459544525853,0.0,0.1656238318688302,0.1169430876100645,0.2314155649809183,-0.0550510641280976,0.0,0.1836697652913433,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.1490968894909523,0.0,0.0,0.0,0.2315877302863273,0.0,0.1779844788037599,0.0,0.0620526139261807,-0.0113088465371273,0.0,0.2118642463740813,0.2604145299637446,0.0,0.0,0.1675906289280752,0.0,0.0374518614060808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2704094860543214,0.1291202177015291,0.0,0.1401243674501384,0.0,0.1050962886952019,-0.1421103662587489,0.0,0.0660146797199604,0.0,0.0,0.0,0.0,0.1306563520377522,0.0,-0.1245437565113508,0.2761318255417986,0.0,0.1891481993722416,0.0718721829125315,0.0,0.0,1.0
0.0,0.0,0.0,0.0,-0.057743495417106,0.244605807791775,0.0,0.0,0.0,0.1448480699466829,0.2222639499986842,0.0,0.0,0.0,-0.0958738075915942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2357911532805087,0.0893783289286278,0.0,0.2964041779303872,0.0,0.0,0.0,0.229050321667054,0.0,0.0,0.0,0.065316070784875,0.0653320250908151,0.0,0.2487589405694375,0.0,0.0,0.0,0.0,0.0,0.0013069203975372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2562123199798128,0.0,0.0,0.0,0.0,0.0,0.016217512097561,0.1453478428242151,-0.232863695660608,0.0,0.0,0.0,0.0,0.1534092527069961,0.0,-0.0954736888547081,0.0,0.1738835158076179,0.0,0.1820253380195547,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0171626749682986,0.0,0.0,0.0,0.0,0.1141328258843746,0.0,0.0,0.0,0.0,0.0499891629833608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2315388128154469,0.0,0.2007747576580929,0.0,0.0,0.0,0.219690948280728,0.0,0.2077815335925875,0.0,0.3201764040688716,0.0,0.0,0.0,-0.0182394672922887,0.1906620136451551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1287143185876958,0.0,0.0,0.0,0.0,0.0,0.2290531003172225,0.0,0.0,0.0,0.0,0.0,0.0,0.3949166312314116,0.247903418504878,0.0,0.0,0.0,0.0,-0.4274575867631167,0.0,0.4402294984308517,0.0,0.0,0.0,0.0,0.0,0.0,0.0293547675867929,0.0,0.0,0.0,-0.0221280985029184,0.0,0.0,1.0
0.2648287424633725,0.0,0.0,0.0,0.0910216029878063,0.0,0.0,0.0,0.0,0.1373920897326469,0.0,0.2099571832948746,0.0,0.0,-0.1404026424036472,0.1804812553345703,0.1194676091562057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0847776252236993,0.0,0.0,0.0,0.0,0.0,0.1836573315534629,0.0,0.1157696266223777,0.0,-0.0083708751351021,-0.1404913834109701,0.0,0.1586247206783589,0.0,0.0,0.0,0.0,0.0,0.0320619134359416,0.0,0.0,0.0,0.0,0.0,0.1970609189672926,0.0,0.0,0.0,0.0,0.0,0.0,0.3617765923255208,0.1422006111224663,0.0,0.0,0.0,0.1332279328416037,-0.0946124943607715,0.0,0.079870893875385,0.0,0.0,0.0,0.0,0.0,0.0,-0.0214445750273916,0.2067424515773873,0.0,0.2935882888807707,-0.0037674216612661,0.0,0.0,1.0
0.0,0.0,0.0,0.0,-0.1277065494313085,0.1538345836553467,0.0,0.0,0.3533690017313986,0.1554506088120174,0.0,0.0,0.0,0.1708837666183433,0.1096970510303687,0.1780029284390338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2795310874279037,0.0,0.0,0.0,0.1622029301256772,0.0734216664275025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2067078431412948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186411000283533,0.0,0.0144938785925388,0.0,0.0,0.0,0.0,0.1313984776519997,-0.0089139817519939,0.0,-0.0992341843355368,0.0,0.0,0.0,0.0,0.0,0.0,0.0166696444949247,0.0,0.0,0.0,-0.0160259123799613,0.0,0.0,1.0
0.1742235773004819,0.0,0.0,0.0,0.0303192610565084,0.0,0.0,0.0,0.0,0.0810223801499848,0.0,0.0,0.0,0.0,-0.1644871832800816,0.0,0.0,0.0,0.2084131514395981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2688780822659294,0.0,0.0,0.0,0.3265155025997303,-0.0269153211853124,0.0,0.2991590203402282,0.0,0.0,0.0,0.0,0.0,0.0812316867372689,0.2785805702423519,0.0,0.2276856618477374,0.0,0.0,0.2195012632467134,0.0,0.0,0.0,0.0,0.0,0.0,0.01289840783786,0.0,0.0,0.0,0.0,0.1483992854175924,-0.0740220147520917,0.0,-0.004682544292347,0.0,0.0,0.0,0.0,0.0,0.0,0.0344865066454847,0.0,0.0,0.0,0.2626343914829957,0.0,0.0,1.0
0.0,0.1276944642210502,0.0,0.0,0.1464051143498185,0.1284063892513298,0.0,0.0,0.0,0.0621665480944815,0.1182362285665517,0.1728456425518392,0.0,0.0,0.191946612009897,0.0,0.1920755651521019,0.0,0.0,0.0,0.1525038560551197,0.0,0.0,3.0,0.0,0.1254322020885983,0.0805023359411423,0.1157910753234646,0.0,0.0,0.1471631157754999,0.0,0.223334322204484,0.0,0.1861300867908593,0.0,0.0095846272829279,0.0225039661594138,0.0,0.2211023098855194,0.1605114831397403,0.0,0.1708514604008103,0.0,0.0,0.0233039311803691,0.1262431630347728,0.0,0.0,0.1605114831397403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1040378598075651,0.0,0.0,0.1462343073204026,0.0,0.1096788749805181,-0.1200348777031397,0.0,0.2229631317964771,0.0,0.0,0.0,0.0,0.0,0.0,-0.2558948861517617,0.1701991392952181,0.0,0.1168266566575036,-0.2838081025837239,0.0,0.1063242679632179,1.0
0.0,0.0,0.0,0.0,0.2956790534528707,0.0,0.0,0.0,0.0,0.0587646013072732,0.0,0.2625287982776578,0.0,0.0,0.0012533078284538,0.0,0.0,0.0,0.0,0.0,0.1368058372595904,0.0,0.0,0.0,0.0,0.0,0.1596980947916773,0.0,0.0,0.0,0.0,0.0,0.2075012201933013,0.0,0.0,0.0,-0.0555712894507595,-0.0192322025221158,0.1345827867754224,0.2458411523617726,0.0,0.0,0.0,0.0,0.0,-0.1653829918165546,0.0,0.0,0.0,0.0,0.0,0.1455298242127954,0.0,0.0,0.0,0.1099565025366743,0.0,0.0,0.3255824703319468,0.0,0.0,0.0,0.0,0.0983890552641275,-0.0283041026629197,0.0,0.179110703251098,0.0,0.0,0.0,0.0,0.0,0.0,0.0380593124000219,0.0,0.0,0.1869802348444756,-0.2686389374317117,0.0,0.0,1.0
0.0,0.1214502365177722,0.0,0.0,0.1444340575325551,0.0,0.0,0.0,0.1656886219820108,0.1843257860652546,0.0,0.0,0.1519547678705231,0.0,0.4406449928122217,0.0,0.0,0.1012603396723332,0.0,0.0,0.1450464552300719,0.0,0.0,0.0,0.135246935032003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2563377007338054,0.1576879395077845,0.0,0.0,0.1049346089224061,0.0003939556734575,0.1426894973766272,0.0,0.0,0.1340156083734381,0.0,0.0,0.0,0.06541606125751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2092093811129681,0.0,0.0,0.0,0.0,0.1766216727197947,0.0711060567669211,0.275413282165362,0.1774807081500554,0.0,0.0,0.0,0.0,0.0,0.0,0.0090701272789195,0.0,0.2488822935753161,0.0,0.1511840446525325,0.1571104903050779,0.1321106191319385,1.0
0.2672141584728024,0.1565087850310051,0.0,0.0,-0.0192724246535837,0.0,0.0,0.0,0.0,0.1251662925825463,0.0,0.0,0.0,0.0,0.1665298417796271,0.0,0.0,0.1304907523306852,0.0,0.0,0.0,0.0,0.200993715669187,0.0,0.2950954401651325,0.0,0.0,0.0,0.0,0.0,0.1803705477124653,0.0,0.2561774097497854,0.0,0.0,0.0,-0.1427068592735609,0.0179998468339107,0.0,0.270994158586453,0.1967309809627925,0.0,0.0,0.0,0.0,-0.0279518710202621,0.1501218096865206,0.0,0.0,0.1967309809627925,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0662763110318248,0.0,0.0,0.1792321531569883,0.0,0.0,-0.1543641933654607,0.0,0.1465282809068384,0.0,0.0,0.0,0.0,0.0,0.0,0.1377874099072883,0.0,0.0,0.0,-0.1281283852045262,0.0,0.0,1.0
0.107228243937439,0.0,0.0,0.0,0.0018876286392351,0.0,0.0,0.0,0.0,0.0927014721351749,0.0,0.0,0.0,0.0,0.0115059447425919,0.1237288254383595,0.099910831661797,0.1860614436459498,0.0,0.0,0.1269965474915366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1295732284638836,0.0,0.0,0.152378895076494,0.1998546080568871,0.0,0.0968182066981345,0.0,0.0526411015164986,-0.0742699055572502,0.0,0.1841214427241504,0.0,0.0,0.0,0.0,0.0,-0.0869656730628179,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1295732284638836,0.0,0.1819313671191621,0.1189224545498774,0.0,0.1217756234819087,0.0,0.0,-0.1289465028572637,0.0,0.2091693462417239,0.0,0.0,0.0,0.0,0.0,0.0,0.029288207696533,0.2399734309631451,0.0,0.102890935133692,-0.1820068159464807,0.0,0.0,1.0
0.0,0.1654921934991195,0.0,0.0,-0.0493201941616332,0.0,0.0,0.2322341665886421,0.0,0.0,0.0,0.0,0.1545560795341104,0.0,0.0202890612734531,0.0,0.0,0.1379807582703894,0.0,0.0,0.0,0.0,0.212530503505235,0.0,0.18429204079157,0.0,0.1017385562899945,0.0,0.0,0.0,0.1907235915074038,0.0,0.2867847727819141,0.0,0.0,0.0,-0.0145952802505916,0.0071461475988197,0.0,0.2865488842753197,0.2080230931593795,0.0,0.0,0.226668296119897,0.0,0.0105513243989477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3926832250902213,0.0,0.0,0.0,0.0,0.2406706555372181,-0.1683086743561199,0.0,0.015312119325748,0.0,0.2284859729759016,0.0,0.0,0.0,0.0,0.1561921878993361,0.0,0.0,0.0,-0.0978678489818031,0.0,0.0,1.0
0.0,0.0,0.0,0.0,-0.0756999973099271,0.1936972319787814,0.0,0.0,0.0,0.1406792175223696,0.1121242999035237,0.0,0.0,0.0,-0.1064986573664452,0.0,0.0,0.0,0.2323555650881318,0.0,0.0,0.0,0.0,0.0,0.0,0.118948295417129,0.1602100920925989,0.0,0.0,0.0,0.0,0.1630255970583426,0.2296673032936103,0.0,0.0,0.0,0.0920794484607995,0.0509187292265942,0.0,0.1969859941317977,0.0,0.0,0.0,0.0,0.0,0.1655724574158251,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1477114809865179,0.0,0.1386265002282473,0.0,0.2532376450229732,0.1280494962471891,0.0,0.1302840771704254,0.0,0.0977158593887196,0.0045329218768479,0.0,0.2743096828379763,0.0,0.0,0.0,0.0,0.1214809569631064,0.0,0.0710210662790269,0.2567403566042832,0.0,0.1107875923192089,0.1756365924821077,0.0,0.0,2.0
0.0,0.1617471480349161,0.12495475881119,0.0,-0.2186477091014336,0.1626489243489077,0.0,0.2269787675645155,0.0,0.1230395766717579,0.1518400672214323,0.0,0.0,0.1067095556430061,0.0007124704059122,0.0,0.1456844594570385,0.0,0.0,0.0,0.1140908129690256,0.0,0.0,1.0,0.0,0.161081203517455,0.1457047146465765,0.087824602807181,0.0,0.0,0.0,0.0,0.1990909649409535,0.0,0.1411749644539378,0.0,-0.1511690810794349,0.0424411555114318,0.0,0.2050220772449569,0.0,0.1054141563515721,0.127816977998435,0.0,0.0,0.2549826490061981,0.0,0.0,0.0,0.1200814594200042,0.1647904364514849,0.0,0.0,0.0,0.0,0.0,0.1164056446136928,0.0,0.1100014751834446,0.0,0.0,0.0,0.0,0.0820526925400018,0.3130430607642846,0.2083810208637127,-0.0839329076263963,0.0,0.0,0.0,0.0,0.0,0.2147070266934909,-0.2632818160592535,0.0,0.242647072148588,0.0,-0.0531551031944918,0.0,0.0806442687966091,1.0
0.1244682899230094,0.0,0.0,0.0,-0.0732478386937887,0.1241215677894054,0.0,0.0,0.1683941538293429,0.1099954957025882,0.1235588918922745,0.0,0.0,0.1378777159104071,-0.0102354896434494,0.2431728759175712,0.1185498051063552,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2155909838076384,0.0,0.1148802321420314,0.0,0.052144051093274,-0.0950547466382265,0.0,0.2649057579839563,0.0,0.0,0.0,0.0,0.0,-0.2620006391545543,0.1319262760886555,0.0,0.2754115758774023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3599665172004538,0.0,0.0,0.0,0.0,0.0,0.0119249653737111,0.0,-0.0650310392925427,0.0,0.0,0.0,0.0,0.0,0.0,-0.0562791509354839,0.0,0.0,0.0,-0.0373751087354165,0.0,0.0,2.0
